system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,017_1,ht,-1,-1,-1,1,017_1,zhen_prof2,-1,gg,-1
2,017_1,ht,-1,-1,-1,1,017_1,zhen_prof2,-1,c6,-1
2,017_1,gg,-1,-1,-1,3,017_1,zhen_prof2,-1,c6,-1
3,017_1,ht,-1,-1,-1,2,017_1,zhen_nonprof1,-1,gg,-1
1,017_1,ht,-1,-1,-1,2,017_1,zhen_nonprof1,-1,c6,-1
1,017_1,gg,-1,-1,-1,3,017_1,zhen_nonprof1,-1,c6,-1
3,017_1,ht,-1,-1,-1,1,017_1,zhen_prof1,-1,gg,-1
2,017_1,ht,-1,-1,-1,1,017_1,zhen_prof1,-1,c6,-1
2,017_1,gg,-1,-1,-1,3,017_1,zhen_prof1,-1,c6,-1
2,017_1,ht,-1,-1,-1,1,017_1,zhen_nonprof3,-1,gg,-1
3,017_1,ht,-1,-1,-1,1,017_1,zhen_nonprof3,-1,c6,-1
3,017_1,gg,-1,-1,-1,2,017_1,zhen_nonprof3,-1,c6,-1
2,017_1,ht,-1,-1,-1,2,017_1,zhen_nonprof2,-1,gg,-1
1,017_1,ht,-1,-1,-1,2,017_1,zhen_nonprof2,-1,c6,-1
1,017_1,gg,-1,-1,-1,2,017_1,zhen_nonprof2,-1,c6,-1
3,017_2,ht,-1,-1,-1,1,017_2,zhen_prof2,-1,gg,-1
2,017_2,ht,-1,-1,-1,1,017_2,zhen_prof2,-1,c6,-1
2,017_2,gg,-1,-1,-1,3,017_2,zhen_prof2,-1,c6,-1
2,017_2,ht,-1,-1,-1,1,017_2,zhen_nonprof1,-1,gg,-1
3,017_2,ht,-1,-1,-1,1,017_2,zhen_nonprof1,-1,c6,-1
3,017_2,gg,-1,-1,-1,2,017_2,zhen_nonprof1,-1,c6,-1
2,017_2,ht,-1,-1,-1,2,017_2,zhen_prof1,-1,gg,-1
1,017_2,ht,-1,-1,-1,2,017_2,zhen_prof1,-1,c6,-1
1,017_2,gg,-1,-1,-1,2,017_2,zhen_prof1,-1,c6,-1
3,017_2,ht,-1,-1,-1,1,017_2,zhen_nonprof3,-1,gg,-1
2,017_2,ht,-1,-1,-1,1,017_2,zhen_nonprof3,-1,c6,-1
2,017_2,gg,-1,-1,-1,3,017_2,zhen_nonprof3,-1,c6,-1
1,017_2,ht,-1,-1,-1,1,017_2,zhen_nonprof2,-1,gg,-1
2,017_2,ht,-1,-1,-1,1,017_2,zhen_nonprof2,-1,c6,-1
2,017_2,gg,-1,-1,-1,1,017_2,zhen_nonprof2,-1,c6,-1
1,017_3,ht,-1,-1,-1,2,017_3,zhen_prof2,-1,gg,-1
1,017_3,ht,-1,-1,-1,2,017_3,zhen_prof2,-1,c6,-1
1,017_3,gg,-1,-1,-1,1,017_3,zhen_prof2,-1,c6,-1
3,017_3,ht,-1,-1,-1,1,017_3,zhen_nonprof1,-1,gg,-1
2,017_3,ht,-1,-1,-1,1,017_3,zhen_nonprof1,-1,c6,-1
2,017_3,gg,-1,-1,-1,3,017_3,zhen_nonprof1,-1,c6,-1
2,017_3,ht,-1,-1,-1,1,017_3,zhen_prof1,-1,gg,-1
2,017_3,ht,-1,-1,-1,1,017_3,zhen_prof1,-1,c6,-1
2,017_3,gg,-1,-1,-1,2,017_3,zhen_prof1,-1,c6,-1
2,017_3,ht,-1,-1,-1,1,017_3,zhen_nonprof3,-1,gg,-1
3,017_3,ht,-1,-1,-1,1,017_3,zhen_nonprof3,-1,c6,-1
