system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,035_1,ht,-1,-1,-1,2,035_1,zhen_prof1,-1,gg,-1
1,035_1,ht,-1,-1,-1,2,035_1,zhen_prof1,-1,c6,-1
1,035_1,gg,-1,-1,-1,3,035_1,zhen_prof1,-1,c6,-1
2,035_1,ht,-1,-1,-1,2,035_1,zhen_prof2,-1,gg,-1
1,035_1,ht,-1,-1,-1,2,035_1,zhen_prof2,-1,c6,-1
1,035_1,gg,-1,-1,-1,2,035_1,zhen_prof2,-1,c6,-1
2,035_1,ht,-1,-1,-1,1,035_1,zhen_nonprof1,-1,gg,-1
1,035_1,ht,-1,-1,-1,1,035_1,zhen_nonprof1,-1,c6,-1
1,035_1,gg,-1,-1,-1,2,035_1,zhen_nonprof1,-1,c6,-1
2,035_1,ht,-1,-1,-1,1,035_1,zhen_nonprof2,-1,gg,-1
2,035_1,ht,-1,-1,-1,1,035_1,zhen_nonprof2,-1,c6,-1
2,035_1,gg,-1,-1,-1,2,035_1,zhen_nonprof2,-1,c6,-1
3,035_2,ht,-1,-1,-1,2,035_2,zhen_prof1,-1,gg,-1
1,035_2,ht,-1,-1,-1,2,035_2,zhen_prof1,-1,c6,-1
1,035_2,gg,-1,-1,-1,3,035_2,zhen_prof1,-1,c6,-1
3,035_2,ht,-1,-1,-1,2,035_2,zhen_prof2,-1,gg,-1
1,035_2,ht,-1,-1,-1,2,035_2,zhen_prof2,-1,c6,-1
1,035_2,gg,-1,-1,-1,3,035_2,zhen_prof2,-1,c6,-1
3,035_2,ht,-1,-1,-1,2,035_2,zhen_nonprof1,-1,gg,-1
1,035_2,ht,-1,-1,-1,2,035_2,zhen_nonprof1,-1,c6,-1
1,035_2,gg,-1,-1,-1,3,035_2,zhen_nonprof1,-1,c6,-1
3,035_2,ht,-1,-1,-1,2,035_2,zhen_nonprof2,-1,gg,-1
1,035_2,ht,-1,-1,-1,2,035_2,zhen_nonprof2,-1,c6,-1
1,035_2,gg,-1,-1,-1,3,035_2,zhen_nonprof2,-1,c6,-1
2,035_3,ht,-1,-1,-1,3,035_3,zhen_prof1,-1,gg,-1
1,035_3,ht,-1,-1,-1,3,035_3,zhen_prof1,-1,c6,-1
1,035_3,gg,-1,-1,-1,2,035_3,zhen_prof1,-1,c6,-1
2,035_3,ht,-1,-1,-1,1,035_3,zhen_prof2,-1,gg,-1
2,035_3,ht,-1,-1,-1,1,035_3,zhen_prof2,-1,c6,-1
2,035_3,gg,-1,-1,-1,2,035_3,zhen_prof2,-1,c6,-1
2,035_3,ht,-1,-1,-1,1,035_3,zhen_nonprof1,-1,gg,-1
1,035_3,ht,-1,-1,-1,1,035_3,zhen_nonprof1,-1,c6,-1
1,035_3,gg,-1,-1,-1,2,035_3,zhen_nonprof1,-1,c6,-1
1,035_3,ht,-1,-1,-1,2,035_3,zhen_nonprof2,-1,gg,-1
1,035_3,ht,-1,-1,-1,2,035_3,zhen_nonprof2,-1,c6,-1
1,035_3,gg,-1,-1,-1,1,035_3,zhen_nonprof2,-1,c6,-1
3,035_4,ht,-1,-1,-1,2,035_4,zhen_prof1,-1,gg,-1
1,035_4,ht,-1,-1,-1,2,035_4,zhen_prof1,-1,c6,-1
1,035_4,gg,-1,-1,-1,3,035_4,zhen_prof1,-1,c6,-1
2,035_4,ht,-1,-1,-1,1,035_4,zhen_prof2,-1,gg,-1
2,035_4,ht,-1,-1,-1,1,035_4,zhen_prof2,-1,c6,-1
2,035_4,gg,-1,-1,-1,2,035_4,zhen_prof2,-1,c6,-1
2,035_4,ht,-1,-1,-1,1,035_4,zhen_nonprof1,-1,gg,-1
1,035_4,ht,-1,-1,-1,1,035_4,zhen_nonprof1,-1,c6,-1
1,035_4,gg,-1,-1,-1,2,035_4,zhen_nonprof1,-1,c6,-1
2,035_4,ht,-1,-1,-1,2,035_4,zhen_nonprof2,-1,gg,-1
1,035_4,ht,-1,-1,-1,2,035_4,zhen_nonprof2,-1,c6,-1
1,035_4,gg,-1,-1,-1,2,035_4,zhen_nonprof2,-1,c6,-1
2,035_5,ht,-1,-1,-1,3,035_5,zhen_prof1,-1,gg,-1
1,035_5,ht,-1,-1,-1,3,035_5,zhen_prof1,-1,c6,-1
1,035_5,gg,-1,-1,-1,2,035_5,zhen_prof1,-1,c6,-1
2,035_5,ht,-1,-1,-1,3,035_5,zhen_prof2,-1,gg,-1
1,035_5,ht,-1,-1,-1,3,035_5,zhen_prof2,-1,c6,-1
1,035_5,gg,-1,-1,-1,2,035_5,zhen_prof2,-1,c6,-1
1,035_5,ht,-1,-1,-1,1,035_5,zhen_nonprof1,-1,gg,-1
2,035_5,ht,-1,-1,-1,1,035_5,zhen_nonprof1,-1,c6,-1
2,035_5,gg,-1,-1,-1,1,035_5,zhen_nonprof1,-1,c6,-1
1,035_5,ht,-1,-1,-1,2,035_5,zhen_nonprof2,-1,gg,-1
1,035_5,ht,-1,-1,-1,2,035_5,zhen_nonprof2,-1,c6,-1
1,035_5,gg,-1,-1,-1,1,035_5,zhen_nonprof2,-1,c6,-1
1,035_6,ht,-1,-1,-1,3,035_6,zhen_prof1,-1,gg,-1
2,035_6,ht,-1,-1,-1,3,035_6,zhen_prof1,-1,c6,-1
2,035_6,gg,-1,-1,-1,1,035_6,zhen_prof1,-1,c6,-1
2,035_6,ht,-1,-1,-1,3,035_6,zhen_prof2,-1,gg,-1
1,035_6,ht,-1,-1,-1,3,035_6,zhen_prof2,-1,c6,-1
1,035_6,gg,-1,-1,-1,2,035_6,zhen_prof2,-1,c6,-1
1,035_6,ht,-1,-1,-1,3,035_6,zhen_nonprof1,-1,gg,-1
2,035_6,ht,-1,-1,-1,3,035_6,zhen_nonprof1,-1,c6,-1
2,035_6,gg,-1,-1,-1,1,035_6,zhen_nonprof1,-1,c6,-1
1,035_6,ht,-1,-1,-1,2,035_6,zhen_nonprof2,-1,gg,-1
1,035_6,ht,-1,-1,-1,2,035_6,zhen_nonprof2,-1,c6,-1
1,035_6,gg,-1,-1,-1,1,035_6,zhen_nonprof2,-1,c6,-1
3,035_7,ht,-1,-1,-1,1,035_7,zhen_prof1,-1,gg,-1
2,035_7,ht,-1,-1,-1,1,035_7,zhen_prof1,-1,c6,-1
2,035_7,gg,-1,-1,-1,3,035_7,zhen_prof1,-1,c6,-1
3,035_7,ht,-1,-1,-1,2,035_7,zhen_prof2,-1,gg,-1
1,035_7,ht,-1,-1,-1,2,035_7,zhen_prof2,-1,c6,-1
