system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,046_1,ht,-1,-1,-1,2,046_1,zhen_prof1,-1,gg,-1
1,046_1,ht,-1,-1,-1,2,046_1,zhen_prof1,-1,c6,-1
1,046_1,gg,-1,-1,-1,3,046_1,zhen_prof1,-1,c6,-1
3,046_1,ht,-1,-1,-1,2,046_1,zhen_prof2,-1,gg,-1
1,046_1,ht,-1,-1,-1,2,046_1,zhen_prof2,-1,c6,-1
1,046_1,gg,-1,-1,-1,3,046_1,zhen_prof2,-1,c6,-1
2,046_1,ht,-1,-1,-1,1,046_1,zhen_nonprof1,-1,gg,-1
1,046_1,ht,-1,-1,-1,1,046_1,zhen_nonprof1,-1,c6,-1
1,046_1,gg,-1,-1,-1,2,046_1,zhen_nonprof1,-1,c6,-1
2,046_1,ht,-1,-1,-1,1,046_1,zhen_nonprof2,-1,gg,-1
1,046_1,ht,-1,-1,-1,1,046_1,zhen_nonprof2,-1,c6,-1
1,046_1,gg,-1,-1,-1,2,046_1,zhen_nonprof2,-1,c6,-1
3,046_2,ht,-1,-1,-1,1,046_2,zhen_prof1,-1,gg,-1
2,046_2,ht,-1,-1,-1,1,046_2,zhen_prof1,-1,c6,-1
2,046_2,gg,-1,-1,-1,3,046_2,zhen_prof1,-1,c6,-1
2,046_2,ht,-1,-1,-1,1,046_2,zhen_prof2,-1,gg,-1
1,046_2,ht,-1,-1,-1,1,046_2,zhen_prof2,-1,c6,-1
1,046_2,gg,-1,-1,-1,2,046_2,zhen_prof2,-1,c6,-1
1,046_2,ht,-1,-1,-1,1,046_2,zhen_nonprof1,-1,gg,-1
2,046_2,ht,-1,-1,-1,1,046_2,zhen_nonprof1,-1,c6,-1
2,046_2,gg,-1,-1,-1,1,046_2,zhen_nonprof1,-1,c6,-1
2,046_2,ht,-1,-1,-1,1,046_2,zhen_nonprof2,-1,gg,-1
1,046_2,ht,-1,-1,-1,1,046_2,zhen_nonprof2,-1,c6,-1
1,046_2,gg,-1,-1,-1,2,046_2,zhen_nonprof2,-1,c6,-1
3,046_3,ht,-1,-1,-1,1,046_3,zhen_prof1,-1,gg,-1
2,046_3,ht,-1,-1,-1,1,046_3,zhen_prof1,-1,c6,-1
2,046_3,gg,-1,-1,-1,3,046_3,zhen_prof1,-1,c6,-1
3,046_3,ht,-1,-1,-1,1,046_3,zhen_prof2,-1,gg,-1
2,046_3,ht,-1,-1,-1,1,046_3,zhen_prof2,-1,c6,-1
2,046_3,gg,-1,-1,-1,3,046_3,zhen_prof2,-1,c6,-1
2,046_3,ht,-1,-1,-1,1,046_3,zhen_nonprof1,-1,gg,-1
1,046_3,ht,-1,-1,-1,1,046_3,zhen_nonprof1,-1,c6,-1
1,046_3,gg,-1,-1,-1,2,046_3,zhen_nonprof1,-1,c6,-1
2,046_3,ht,-1,-1,-1,1,046_3,zhen_nonprof2,-1,gg,-1
1,046_3,ht,-1,-1,-1,1,046_3,zhen_nonprof2,-1,c6,-1
1,046_3,gg,-1,-1,-1,2,046_3,zhen_nonprof2,-1,c6,-1
3,046_4,ht,-1,-1,-1,2,046_4,zhen_prof1,-1,gg,-1
1,046_4,ht,-1,-1,-1,2,046_4,zhen_prof1,-1,c6,-1
1,046_4,gg,-1,-1,-1,3,046_4,zhen_prof1,-1,c6,-1
3,046_4,ht,-1,-1,-1,2,046_4,zhen_prof2,-1,gg,-1
1,046_4,ht,-1,-1,-1,2,046_4,zhen_prof2,-1,c6,-1
1,046_4,gg,-1,-1,-1,3,046_4,zhen_prof2,-1,c6,-1
2,046_4,ht,-1,-1,-1,1,046_4,zhen_nonprof1,-1,gg,-1
1,046_4,ht,-1,-1,-1,1,046_4,zhen_nonprof1,-1,c6,-1
1,046_4,gg,-1,-1,-1,2,046_4,zhen_nonprof1,-1,c6,-1
1,046_4,ht,-1,-1,-1,2,046_4,zhen_nonprof2,-1,gg,-1
1,046_4,ht,-1,-1,-1,2,046_4,zhen_nonprof2,-1,c6,-1
1,046_4,gg,-1,-1,-1,1,046_4,zhen_nonprof2,-1,c6,-1
1,046_5,ht,-1,-1,-1,2,046_5,zhen_prof1,-1,gg,-1
1,046_5,ht,-1,-1,-1,2,046_5,zhen_prof1,-1,c6,-1
1,046_5,gg,-1,-1,-1,1,046_5,zhen_prof1,-1,c6,-1
2,046_5,ht,-1,-1,-1,1,046_5,zhen_prof2,-1,gg,-1
2,046_5,ht,-1,-1,-1,1,046_5,zhen_prof2,-1,c6,-1
2,046_5,gg,-1,-1,-1,2,046_5,zhen_prof2,-1,c6,-1
1,046_5,ht,-1,-1,-1,1,046_5,zhen_nonprof1,-1,gg,-1
1,046_5,ht,-1,-1,-1,1,046_5,zhen_nonprof1,-1,c6,-1
1,046_5,gg,-1,-1,-1,1,046_5,zhen_nonprof1,-1,c6,-1
3,046_5,ht,-1,-1,-1,2,046_5,zhen_nonprof2,-1,gg,-1
1,046_5,ht,-1,-1,-1,2,046_5,zhen_nonprof2,-1,c6,-1
1,046_5,gg,-1,-1,-1,3,046_5,zhen_nonprof2,-1,c6,-1
2,046_6,ht,-1,-1,-1,1,046_6,zhen_prof1,-1,gg,-1
3,046_6,ht,-1,-1,-1,1,046_6,zhen_prof1,-1,c6,-1
3,046_6,gg,-1,-1,-1,2,046_6,zhen_prof1,-1,c6,-1
2,046_6,ht,-1,-1,-1,1,046_6,zhen_prof2,-1,gg,-1
2,046_6,ht,-1,-1,-1,1,046_6,zhen_prof2,-1,c6,-1
2,046_6,gg,-1,-1,-1,2,046_6,zhen_prof2,-1,c6,-1
1,046_6,ht,-1,-1,-1,2,046_6,zhen_nonprof1,-1,gg,-1
3,046_6,ht,-1,-1,-1,2,046_6,zhen_nonprof1,-1,c6,-1
3,046_6,gg,-1,-1,-1,1,046_6,zhen_nonprof1,-1,c6,-1
1,046_6,ht,-1,-1,-1,2,046_6,zhen_nonprof2,-1,gg,-1
2,046_6,ht,-1,-1,-1,2,046_6,zhen_nonprof2,-1,c6,-1
2,046_6,gg,-1,-1,-1,1,046_6,zhen_nonprof2,-1,c6,-1
2,046_7,ht,-1,-1,-1,1,046_7,zhen_prof1,-1,gg,-1
3,046_7,ht,-1,-1,-1,1,046_7,zhen_prof1,-1,c6,-1
3,046_7,gg,-1,-1,-1,2,046_7,zhen_prof1,-1,c6,-1
1,046_7,ht,-1,-1,-1,2,046_7,zhen_prof2,-1,gg,-1
2,046_7,ht,-1,-1,-1,2,046_7,zhen_prof2,-1,c6,-1
2,046_7,gg,-1,-1,-1,1,046_7,zhen_prof2,-1,c6,-1
2,046_7,ht,-1,-1,-1,1,046_7,zhen_nonprof1,-1,gg,-1
