system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,043_1,ht,-1,-1,-1,1,043_1,zhen_prof1,-1,gg,-1
2,043_1,ht,-1,-1,-1,1,043_1,zhen_prof1,-1,c6,-1
2,043_1,gg,-1,-1,-1,3,043_1,zhen_prof1,-1,c6,-1
1,043_1,ht,-1,-1,-1,2,043_1,zhen_prof2,-1,gg,-1
2,043_1,ht,-1,-1,-1,2,043_1,zhen_prof2,-1,c6,-1
2,043_1,gg,-1,-1,-1,1,043_1,zhen_prof2,-1,c6,-1
3,043_1,ht,-1,-1,-1,1,043_1,zhen_nonprof1,-1,gg,-1
2,043_1,ht,-1,-1,-1,1,043_1,zhen_nonprof1,-1,c6,-1
2,043_1,gg,-1,-1,-1,3,043_1,zhen_nonprof1,-1,c6,-1
2,043_1,ht,-1,-1,-1,1,043_1,zhen_nonprof2,-1,gg,-1
2,043_1,ht,-1,-1,-1,1,043_1,zhen_nonprof2,-1,c6,-1
2,043_1,gg,-1,-1,-1,2,043_1,zhen_nonprof2,-1,c6,-1
3,043_2,ht,-1,-1,-1,2,043_2,zhen_prof1,-1,gg,-1
1,043_2,ht,-1,-1,-1,2,043_2,zhen_prof1,-1,c6,-1
1,043_2,gg,-1,-1,-1,3,043_2,zhen_prof1,-1,c6,-1
2,043_2,ht,-1,-1,-1,1,043_2,zhen_prof2,-1,gg,-1
2,043_2,ht,-1,-1,-1,1,043_2,zhen_prof2,-1,c6,-1
2,043_2,gg,-1,-1,-1,2,043_2,zhen_prof2,-1,c6,-1
3,043_2,ht,-1,-1,-1,2,043_2,zhen_nonprof1,-1,gg,-1
1,043_2,ht,-1,-1,-1,2,043_2,zhen_nonprof1,-1,c6,-1
1,043_2,gg,-1,-1,-1,3,043_2,zhen_nonprof1,-1,c6,-1
1,043_2,ht,-1,-1,-1,1,043_2,zhen_nonprof2,-1,gg,-1
1,043_2,ht,-1,-1,-1,1,043_2,zhen_nonprof2,-1,c6,-1
1,043_2,gg,-1,-1,-1,1,043_2,zhen_nonprof2,-1,c6,-1
3,043_3,ht,-1,-1,-1,2,043_3,zhen_prof1,-1,gg,-1
1,043_3,ht,-1,-1,-1,2,043_3,zhen_prof1,-1,c6,-1
1,043_3,gg,-1,-1,-1,3,043_3,zhen_prof1,-1,c6,-1
2,043_3,ht,-1,-1,-1,2,043_3,zhen_prof2,-1,gg,-1
1,043_3,ht,-1,-1,-1,2,043_3,zhen_prof2,-1,c6,-1
1,043_3,gg,-1,-1,-1,2,043_3,zhen_prof2,-1,c6,-1
3,043_3,ht,-1,-1,-1,2,043_3,zhen_nonprof1,-1,gg,-1
1,043_3,ht,-1,-1,-1,2,043_3,zhen_nonprof1,-1,c6,-1
1,043_3,gg,-1,-1,-1,3,043_3,zhen_nonprof1,-1,c6,-1
2,043_3,ht,-1,-1,-1,1,043_3,zhen_nonprof2,-1,gg,-1
1,043_3,ht,-1,-1,-1,1,043_3,zhen_nonprof2,-1,c6,-1
1,043_3,gg,-1,-1,-1,2,043_3,zhen_nonprof2,-1,c6,-1
2,043_4,ht,-1,-1,-1,1,043_4,zhen_prof1,-1,gg,-1
1,043_4,ht,-1,-1,-1,1,043_4,zhen_prof1,-1,c6,-1
1,043_4,gg,-1,-1,-1,2,043_4,zhen_prof1,-1,c6,-1
3,043_4,ht,-1,-1,-1,2,043_4,zhen_prof2,-1,gg,-1
1,043_4,ht,-1,-1,-1,2,043_4,zhen_prof2,-1,c6,-1
1,043_4,gg,-1,-1,-1,3,043_4,zhen_prof2,-1,c6,-1
2,043_4,ht,-1,-1,-1,1,043_4,zhen_nonprof1,-1,gg,-1
1,043_4,ht,-1,-1,-1,1,043_4,zhen_nonprof1,-1,c6,-1
1,043_4,gg,-1,-1,-1,2,043_4,zhen_nonprof1,-1,c6,-1
2,043_4,ht,-1,-1,-1,1,043_4,zhen_nonprof2,-1,gg,-1
1,043_4,ht,-1,-1,-1,1,043_4,zhen_nonprof2,-1,c6,-1
1,043_4,gg,-1,-1,-1,2,043_4,zhen_nonprof2,-1,c6,-1
