system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,027_1,ht,-1,-1,-1,1,027_1,zhen_prof1,-1,gg,-1
3,027_1,ht,-1,-1,-1,1,027_1,zhen_prof1,-1,c6,-1
3,027_1,gg,-1,-1,-1,2,027_1,zhen_prof1,-1,c6,-1
2,027_1,ht,-1,-1,-1,2,027_1,zhen_prof2,-1,gg,-1
1,027_1,ht,-1,-1,-1,2,027_1,zhen_prof2,-1,c6,-1
1,027_1,gg,-1,-1,-1,2,027_1,zhen_prof2,-1,c6,-1
2,027_1,ht,-1,-1,-1,1,027_1,zhen_nonprof1,-1,gg,-1
3,027_1,ht,-1,-1,-1,1,027_1,zhen_nonprof1,-1,c6,-1
3,027_1,gg,-1,-1,-1,2,027_1,zhen_nonprof1,-1,c6,-1
2,027_1,ht,-1,-1,-1,1,027_1,zhen_nonprof2,-1,gg,-1
1,027_1,ht,-1,-1,-1,1,027_1,zhen_nonprof2,-1,c6,-1
1,027_1,gg,-1,-1,-1,2,027_1,zhen_nonprof2,-1,c6,-1
3,027_2,ht,-1,-1,-1,1,027_2,zhen_prof1,-1,gg,-1
2,027_2,ht,-1,-1,-1,1,027_2,zhen_prof1,-1,c6,-1
2,027_2,gg,-1,-1,-1,3,027_2,zhen_prof1,-1,c6,-1
1,027_2,ht,-1,-1,-1,2,027_2,zhen_prof2,-1,gg,-1
2,027_2,ht,-1,-1,-1,2,027_2,zhen_prof2,-1,c6,-1
2,027_2,gg,-1,-1,-1,1,027_2,zhen_prof2,-1,c6,-1
1,027_2,ht,-1,-1,-1,2,027_2,zhen_nonprof1,-1,gg,-1
1,027_2,ht,-1,-1,-1,2,027_2,zhen_nonprof1,-1,c6,-1
1,027_2,gg,-1,-1,-1,1,027_2,zhen_nonprof1,-1,c6,-1
2,027_2,ht,-1,-1,-1,1,027_2,zhen_nonprof2,-1,gg,-1
2,027_2,ht,-1,-1,-1,1,027_2,zhen_nonprof2,-1,c6,-1
2,027_2,gg,-1,-1,-1,2,027_2,zhen_nonprof2,-1,c6,-1
2,027_3,ht,-1,-1,-1,1,027_3,zhen_prof1,-1,gg,-1
3,027_3,ht,-1,-1,-1,1,027_3,zhen_prof1,-1,c6,-1
3,027_3,gg,-1,-1,-1,2,027_3,zhen_prof1,-1,c6,-1
1,027_3,ht,-1,-1,-1,1,027_3,zhen_prof2,-1,gg,-1
2,027_3,ht,-1,-1,-1,1,027_3,zhen_prof2,-1,c6,-1
2,027_3,gg,-1,-1,-1,1,027_3,zhen_prof2,-1,c6,-1
1,027_3,ht,-1,-1,-1,1,027_3,zhen_nonprof1,-1,gg,-1
2,027_3,ht,-1,-1,-1,1,027_3,zhen_nonprof1,-1,c6,-1
2,027_3,gg,-1,-1,-1,1,027_3,zhen_nonprof1,-1,c6,-1
1,027_3,ht,-1,-1,-1,1,027_3,zhen_nonprof2,-1,gg,-1
1,027_3,ht,-1,-1,-1,1,027_3,zhen_nonprof2,-1,c6,-1
1,027_3,gg,-1,-1,-1,1,027_3,zhen_nonprof2,-1,c6,-1
3,027_4,ht,-1,-1,-1,2,027_4,zhen_prof1,-1,gg,-1
1,027_4,ht,-1,-1,-1,2,027_4,zhen_prof1,-1,c6,-1
1,027_4,gg,-1,-1,-1,3,027_4,zhen_prof1,-1,c6,-1
2,027_4,ht,-1,-1,-1,1,027_4,zhen_prof2,-1,gg,-1
3,027_4,ht,-1,-1,-1,1,027_4,zhen_prof2,-1,c6,-1
3,027_4,gg,-1,-1,-1,2,027_4,zhen_prof2,-1,c6,-1
1,027_4,ht,-1,-1,-1,1,027_4,zhen_nonprof1,-1,gg,-1
1,027_4,ht,-1,-1,-1,1,027_4,zhen_nonprof1,-1,c6,-1
1,027_4,gg,-1,-1,-1,1,027_4,zhen_nonprof1,-1,c6,-1
1,027_4,ht,-1,-1,-1,2,027_4,zhen_nonprof2,-1,gg,-1
2,027_4,ht,-1,-1,-1,2,027_4,zhen_nonprof2,-1,c6,-1
2,027_4,gg,-1,-1,-1,1,027_4,zhen_nonprof2,-1,c6,-1
3,027_5,ht,-1,-1,-1,1,027_5,zhen_prof1,-1,gg,-1
2,027_5,ht,-1,-1,-1,1,027_5,zhen_prof1,-1,c6,-1
2,027_5,gg,-1,-1,-1,3,027_5,zhen_prof1,-1,c6,-1
1,027_5,ht,-1,-1,-1,2,027_5,zhen_prof2,-1,gg,-1
2,027_5,ht,-1,-1,-1,2,027_5,zhen_prof2,-1,c6,-1
2,027_5,gg,-1,-1,-1,1,027_5,zhen_prof2,-1,c6,-1
1,027_5,ht,-1,-1,-1,1,027_5,zhen_nonprof1,-1,gg,-1
2,027_5,ht,-1,-1,-1,1,027_5,zhen_nonprof1,-1,c6,-1
2,027_5,gg,-1,-1,-1,1,027_5,zhen_nonprof1,-1,c6,-1
3,027_5,ht,-1,-1,-1,1,027_5,zhen_nonprof2,-1,gg,-1
2,027_5,ht,-1,-1,-1,1,027_5,zhen_nonprof2,-1,c6,-1
2,027_5,gg,-1,-1,-1,3,027_5,zhen_nonprof2,-1,c6,-1
3,027_6,ht,-1,-1,-1,2,027_6,zhen_prof1,-1,gg,-1
1,027_6,ht,-1,-1,-1,2,027_6,zhen_prof1,-1,c6,-1
1,027_6,gg,-1,-1,-1,3,027_6,zhen_prof1,-1,c6,-1
