system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,030_1,ht,-1,-1,-1,1,030_1,zhen_prof1,-1,gg,-1
3,030_1,ht,-1,-1,-1,1,030_1,zhen_prof1,-1,c6,-1
3,030_1,gg,-1,-1,-1,2,030_1,zhen_prof1,-1,c6,-1
3,030_1,ht,-1,-1,-1,2,030_1,zhen_prof2,-1,gg,-1
1,030_1,ht,-1,-1,-1,2,030_1,zhen_prof2,-1,c6,-1
1,030_1,gg,-1,-1,-1,3,030_1,zhen_prof2,-1,c6,-1
3,030_1,ht,-1,-1,-1,1,030_1,zhen_nonprof1,-1,gg,-1
2,030_1,ht,-1,-1,-1,1,030_1,zhen_nonprof1,-1,c6,-1
2,030_1,gg,-1,-1,-1,3,030_1,zhen_nonprof1,-1,c6,-1
3,030_1,ht,-1,-1,-1,1,030_1,zhen_nonprof2,-1,gg,-1
2,030_1,ht,-1,-1,-1,1,030_1,zhen_nonprof2,-1,c6,-1
2,030_1,gg,-1,-1,-1,3,030_1,zhen_nonprof2,-1,c6,-1
1,030_2,ht,-1,-1,-1,2,030_2,zhen_prof1,-1,gg,-1
3,030_2,ht,-1,-1,-1,2,030_2,zhen_prof1,-1,c6,-1
3,030_2,gg,-1,-1,-1,1,030_2,zhen_prof1,-1,c6,-1
1,030_2,ht,-1,-1,-1,1,030_2,zhen_prof2,-1,gg,-1
2,030_2,ht,-1,-1,-1,1,030_2,zhen_prof2,-1,c6,-1
2,030_2,gg,-1,-1,-1,1,030_2,zhen_prof2,-1,c6,-1
1,030_2,ht,-1,-1,-1,1,030_2,zhen_nonprof1,-1,gg,-1
1,030_2,ht,-1,-1,-1,1,030_2,zhen_nonprof1,-1,c6,-1
1,030_2,gg,-1,-1,-1,1,030_2,zhen_nonprof1,-1,c6,-1
2,030_2,ht,-1,-1,-1,1,030_2,zhen_nonprof2,-1,gg,-1
3,030_2,ht,-1,-1,-1,1,030_2,zhen_nonprof2,-1,c6,-1
3,030_2,gg,-1,-1,-1,2,030_2,zhen_nonprof2,-1,c6,-1
3,030_3,ht,-1,-1,-1,1,030_3,zhen_prof1,-1,gg,-1
2,030_3,ht,-1,-1,-1,1,030_3,zhen_prof1,-1,c6,-1
2,030_3,gg,-1,-1,-1,3,030_3,zhen_prof1,-1,c6,-1
1,030_3,ht,-1,-1,-1,2,030_3,zhen_prof2,-1,gg,-1
3,030_3,ht,-1,-1,-1,2,030_3,zhen_prof2,-1,c6,-1
3,030_3,gg,-1,-1,-1,1,030_3,zhen_prof2,-1,c6,-1
2,030_3,ht,-1,-1,-1,1,030_3,zhen_nonprof1,-1,gg,-1
3,030_3,ht,-1,-1,-1,1,030_3,zhen_nonprof1,-1,c6,-1
3,030_3,gg,-1,-1,-1,2,030_3,zhen_nonprof1,-1,c6,-1
1,030_3,ht,-1,-1,-1,2,030_3,zhen_nonprof2,-1,gg,-1
1,030_3,ht,-1,-1,-1,2,030_3,zhen_nonprof2,-1,c6,-1
1,030_3,gg,-1,-1,-1,1,030_3,zhen_nonprof2,-1,c6,-1
2,030_4,ht,-1,-1,-1,1,030_4,zhen_prof1,-1,gg,-1
3,030_4,ht,-1,-1,-1,1,030_4,zhen_prof1,-1,c6,-1
3,030_4,gg,-1,-1,-1,2,030_4,zhen_prof1,-1,c6,-1
1,030_4,ht,-1,-1,-1,2,030_4,zhen_nonprof1,-1,gg,-1
3,030_4,ht,-1,-1,-1,2,030_4,zhen_nonprof1,-1,c6,-1
3,030_4,gg,-1,-1,-1,1,030_4,zhen_nonprof1,-1,c6,-1
1,030_4,ht,-1,-1,-1,1,030_4,zhen_nonprof2,-1,gg,-1
2,030_4,ht,-1,-1,-1,1,030_4,zhen_nonprof2,-1,c6,-1
2,030_4,gg,-1,-1,-1,1,030_4,zhen_nonprof2,-1,c6,-1
1,030_5,ht,-1,-1,-1,2,030_5,zhen_prof1,-1,gg,-1
3,030_5,ht,-1,-1,-1,2,030_5,zhen_prof1,-1,c6,-1
3,030_5,gg,-1,-1,-1,1,030_5,zhen_prof1,-1,c6,-1
1,030_5,ht,-1,-1,-1,2,030_5,zhen_prof2,-1,gg,-1
2,030_5,ht,-1,-1,-1,2,030_5,zhen_prof2,-1,c6,-1
2,030_5,gg,-1,-1,-1,1,030_5,zhen_prof2,-1,c6,-1
1,030_5,ht,-1,-1,-1,2,030_5,zhen_nonprof1,-1,gg,-1
3,030_5,ht,-1,-1,-1,2,030_5,zhen_nonprof1,-1,c6,-1
3,030_5,gg,-1,-1,-1,1,030_5,zhen_nonprof1,-1,c6,-1
1,030_5,ht,-1,-1,-1,1,030_5,zhen_nonprof2,-1,gg,-1
2,030_5,ht,-1,-1,-1,1,030_5,zhen_nonprof2,-1,c6,-1
2,030_5,gg,-1,-1,-1,1,030_5,zhen_nonprof2,-1,c6,-1
2,030_6,ht,-1,-1,-1,2,030_6,zhen_prof1,-1,gg,-1
1,030_6,ht,-1,-1,-1,2,030_6,zhen_prof1,-1,c6,-1
1,030_6,gg,-1,-1,-1,2,030_6,zhen_prof1,-1,c6,-1
1,030_6,ht,-1,-1,-1,1,030_6,zhen_nonprof1,-1,gg,-1
1,030_6,ht,-1,-1,-1,1,030_6,zhen_nonprof1,-1,c6,-1
1,030_6,gg,-1,-1,-1,1,030_6,zhen_nonprof1,-1,c6,-1
1,030_6,ht,-1,-1,-1,1,030_6,zhen_nonprof2,-1,gg,-1
1,030_6,ht,-1,-1,-1,1,030_6,zhen_nonprof2,-1,c6,-1
1,030_6,gg,-1,-1,-1,1,030_6,zhen_nonprof2,-1,c6,-1
3,030_7,ht,-1,-1,-1,2,030_7,zhen_prof1,-1,gg,-1
1,030_7,ht,-1,-1,-1,2,030_7,zhen_prof1,-1,c6,-1
1,030_7,gg,-1,-1,-1,3,030_7,zhen_prof1,-1,c6,-1
1,030_7,ht,-1,-1,-1,2,030_7,zhen_prof2,-1,gg,-1
3,030_7,ht,-1,-1,-1,2,030_7,zhen_prof2,-1,c6,-1
3,030_7,gg,-1,-1,-1,1,030_7,zhen_prof2,-1,c6,-1
3,030_7,ht,-1,-1,-1,2,030_7,zhen_nonprof1,-1,gg,-1
1,030_7,ht,-1,-1,-1,2,030_7,zhen_nonprof1,-1,c6,-1
1,030_7,gg,-1,-1,-1,3,030_7,zhen_nonprof1,-1,c6,-1
1,030_7,ht,-1,-1,-1,1,030_7,zhen_nonprof2,-1,gg,-1
1,030_7,ht,-1,-1,-1,1,030_7,zhen_nonprof2,-1,c6,-1
1,030_7,gg,-1,-1,-1,1,030_7,zhen_nonprof2,-1,c6,-1
