system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,019_1,ht,-1,-1,-1,1,019_1,zhen_prof1,-1,gg,-1
2,019_1,ht,-1,-1,-1,1,019_1,zhen_prof1,-1,c6,-1
2,019_1,gg,-1,-1,-1,3,019_1,zhen_prof1,-1,c6,-1
3,019_1,ht,-1,-1,-1,2,019_1,zhen_prof2,-1,gg,-1
1,019_1,ht,-1,-1,-1,2,019_1,zhen_prof2,-1,c6,-1
1,019_1,gg,-1,-1,-1,3,019_1,zhen_prof2,-1,c6,-1
2,019_1,ht,-1,-1,-1,1,019_1,zhen_nonprof1,-1,gg,-1
1,019_1,ht,-1,-1,-1,1,019_1,zhen_nonprof1,-1,c6,-1
1,019_1,gg,-1,-1,-1,2,019_1,zhen_nonprof1,-1,c6,-1
3,019_1,ht,-1,-1,-1,2,019_1,zhen_nonprof2,-1,gg,-1
1,019_1,ht,-1,-1,-1,2,019_1,zhen_nonprof2,-1,c6,-1
1,019_1,gg,-1,-1,-1,3,019_1,zhen_nonprof2,-1,c6,-1
2,019_2,ht,-1,-1,-1,1,019_2,zhen_prof1,-1,gg,-1
1,019_2,ht,-1,-1,-1,1,019_2,zhen_prof1,-1,c6,-1
1,019_2,gg,-1,-1,-1,2,019_2,zhen_prof1,-1,c6,-1
3,019_2,ht,-1,-1,-1,2,019_2,zhen_prof2,-1,gg,-1
1,019_2,ht,-1,-1,-1,2,019_2,zhen_prof2,-1,c6,-1
1,019_2,gg,-1,-1,-1,3,019_2,zhen_prof2,-1,c6,-1
3,019_2,ht,-1,-1,-1,1,019_2,zhen_nonprof1,-1,gg,-1
2,019_2,ht,-1,-1,-1,1,019_2,zhen_nonprof1,-1,c6,-1
2,019_2,gg,-1,-1,-1,3,019_2,zhen_nonprof1,-1,c6,-1
3,019_2,ht,-1,-1,-1,2,019_2,zhen_nonprof2,-1,gg,-1
1,019_2,ht,-1,-1,-1,2,019_2,zhen_nonprof2,-1,c6,-1
1,019_2,gg,-1,-1,-1,3,019_2,zhen_nonprof2,-1,c6,-1
3,019_3,ht,-1,-1,-1,1,019_3,zhen_prof1,-1,gg,-1
2,019_3,ht,-1,-1,-1,1,019_3,zhen_prof1,-1,c6,-1
2,019_3,gg,-1,-1,-1,3,019_3,zhen_prof1,-1,c6,-1
3,019_3,ht,-1,-1,-1,1,019_3,zhen_prof2,-1,gg,-1
2,019_3,ht,-1,-1,-1,1,019_3,zhen_prof2,-1,c6,-1
2,019_3,gg,-1,-1,-1,3,019_3,zhen_prof2,-1,c6,-1
2,019_3,ht,-1,-1,-1,1,019_3,zhen_nonprof1,-1,gg,-1
1,019_3,ht,-1,-1,-1,1,019_3,zhen_nonprof1,-1,c6,-1
1,019_3,gg,-1,-1,-1,2,019_3,zhen_nonprof1,-1,c6,-1
3,019_3,ht,-1,-1,-1,2,019_3,zhen_nonprof2,-1,gg,-1
1,019_3,ht,-1,-1,-1,2,019_3,zhen_nonprof2,-1,c6,-1
1,019_3,gg,-1,-1,-1,3,019_3,zhen_nonprof2,-1,c6,-1
2,019_4,ht,-1,-1,-1,1,019_4,zhen_prof1,-1,gg,-1
2,019_4,ht,-1,-1,-1,1,019_4,zhen_prof1,-1,c6,-1
2,019_4,gg,-1,-1,-1,2,019_4,zhen_prof1,-1,c6,-1
2,019_4,ht,-1,-1,-1,2,019_4,zhen_prof2,-1,gg,-1
1,019_4,ht,-1,-1,-1,2,019_4,zhen_prof2,-1,c6,-1
1,019_4,gg,-1,-1,-1,2,019_4,zhen_prof2,-1,c6,-1
2,019_4,ht,-1,-1,-1,3,019_4,zhen_nonprof1,-1,gg,-1
1,019_4,ht,-1,-1,-1,3,019_4,zhen_nonprof1,-1,c6,-1
1,019_4,gg,-1,-1,-1,2,019_4,zhen_nonprof1,-1,c6,-1
2,019_4,ht,-1,-1,-1,3,019_4,zhen_nonprof2,-1,gg,-1
1,019_4,ht,-1,-1,-1,3,019_4,zhen_nonprof2,-1,c6,-1
1,019_4,gg,-1,-1,-1,2,019_4,zhen_nonprof2,-1,c6,-1
3,019_5,ht,-1,-1,-1,2,019_5,zhen_prof1,-1,gg,-1
1,019_5,ht,-1,-1,-1,2,019_5,zhen_prof1,-1,c6,-1
1,019_5,gg,-1,-1,-1,3,019_5,zhen_prof1,-1,c6,-1
3,019_5,ht,-1,-1,-1,2,019_5,zhen_prof2,-1,gg,-1
1,019_5,ht,-1,-1,-1,2,019_5,zhen_prof2,-1,c6,-1
1,019_5,gg,-1,-1,-1,3,019_5,zhen_prof2,-1,c6,-1
3,019_5,ht,-1,-1,-1,2,019_5,zhen_nonprof1,-1,gg,-1
1,019_5,ht,-1,-1,-1,2,019_5,zhen_nonprof1,-1,c6,-1
1,019_5,gg,-1,-1,-1,3,019_5,zhen_nonprof1,-1,c6,-1
3,019_5,ht,-1,-1,-1,1,019_5,zhen_nonprof2,-1,gg,-1
2,019_5,ht,-1,-1,-1,1,019_5,zhen_nonprof2,-1,c6,-1
2,019_5,gg,-1,-1,-1,3,019_5,zhen_nonprof2,-1,c6,-1
2,019_6,ht,-1,-1,-1,1,019_6,zhen_prof1,-1,gg,-1
2,019_6,ht,-1,-1,-1,1,019_6,zhen_prof1,-1,c6,-1
2,019_6,gg,-1,-1,-1,2,019_6,zhen_prof1,-1,c6,-1
2,019_6,ht,-1,-1,-1,1,019_6,zhen_prof2,-1,gg,-1
2,019_6,ht,-1,-1,-1,1,019_6,zhen_prof2,-1,c6,-1
2,019_6,gg,-1,-1,-1,2,019_6,zhen_prof2,-1,c6,-1
1,019_6,ht,-1,-1,-1,2,019_6,zhen_nonprof1,-1,gg,-1
1,019_6,ht,-1,-1,-1,2,019_6,zhen_nonprof1,-1,c6,-1
1,019_6,gg,-1,-1,-1,1,019_6,zhen_nonprof1,-1,c6,-1
2,019_6,ht,-1,-1,-1,1,019_6,zhen_nonprof2,-1,gg,-1
2,019_6,ht,-1,-1,-1,1,019_6,zhen_nonprof2,-1,c6,-1
2,019_6,gg,-1,-1,-1,2,019_6,zhen_nonprof2,-1,c6,-1
3,019_7,ht,-1,-1,-1,2,019_7,zhen_prof1,-1,gg,-1
1,019_7,ht,-1,-1,-1,2,019_7,zhen_prof1,-1,c6,-1
1,019_7,gg,-1,-1,-1,3,019_7,zhen_prof1,-1,c6,-1
3,019_7,ht,-1,-1,-1,1,019_7,zhen_prof2,-1,gg,-1
2,019_7,ht,-1,-1,-1,1,019_7,zhen_prof2,-1,c6,-1
2,019_7,gg,-1,-1,-1,3,019_7,zhen_prof2,-1,c6,-1
3,019_7,ht,-1,-1,-1,2,019_7,zhen_nonprof1,-1,gg,-1
1,019_7,ht,-1,-1,-1,2,019_7,zhen_nonprof1,-1,c6,-1
1,019_7,gg,-1,-1,-1,3,019_7,zhen_nonprof1,-1,c6,-1
2,019_7,ht,-1,-1,-1,1,019_7,zhen_nonprof2,-1,gg,-1
2,019_7,ht,-1,-1,-1,1,019_7,zhen_nonprof2,-1,c6,-1
2,019_7,gg,-1,-1,-1,2,019_7,zhen_nonprof2,-1,c6,-1
2,019_8,ht,-1,-1,-1,1,019_8,zhen_prof1,-1,gg,-1
2,019_8,ht,-1,-1,-1,1,019_8,zhen_prof1,-1,c6,-1
2,019_8,gg,-1,-1,-1,2,019_8,zhen_prof1,-1,c6,-1
2,019_8,ht,-1,-1,-1,1,019_8,zhen_prof2,-1,gg,-1
1,019_8,ht,-1,-1,-1,1,019_8,zhen_prof2,-1,c6,-1
1,019_8,gg,-1,-1,-1,2,019_8,zhen_prof2,-1,c6,-1
